__time,/fmu/out/actuator_outputs/noutputs,/fmu/out/actuator_outputs/output[0],/fmu/out/actuator_outputs/output[10],/fmu/out/actuator_outputs/output[11],/fmu/out/actuator_outputs/output[12],/fmu/out/actuator_outputs/output[13],/fmu/out/actuator_outputs/output[14],/fmu/out/actuator_outputs/output[15],/fmu/out/actuator_outputs/output[1],/fmu/out/actuator_outputs/output[2],/fmu/out/actuator_outputs/output[3],/fmu/out/actuator_outputs/output[4],/fmu/out/actuator_outputs/output[5],/fmu/out/actuator_outputs/output[6],/fmu/out/actuator_outputs/output[7],/fmu/out/actuator_outputs/output[8],/fmu/out/actuator_outputs/output[9],/fmu/out/actuator_outputs/timestamp,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2],py,pz
1723722467.608701,,,,,,,,,,,,,,,,,,,-0.000173393,-0.000876629,0.001456338,0.000048278,0.000063583,0.026045714,1.000000000,30.542093277,8.284526825,-0.518393517,0.000074248,0.000074248,0.100769639,0.982863545,-0.015490573,0.017032789,-0.182891488,0.000000000,17.000000000,1723722467536272.000000000,1723722467535480.000000000,0.000930473,0.004991655,0.108027942,1.000000000,0.000787840,0.000787833,0.003389885,-8.284526825,0.518393517
1723722467.608708,,,,,,,,,,,,,,,,,,,-0.000073931,-0.000168677,0.000967707,0.000048322,0.000063616,0.026047321,1.000000000,30.542074203,8.284505844,-0.518459678,0.000078114,0.000078114,0.100102000,0.982863188,-0.015496803,0.017030191,-0.182892665,0.000000000,17.000000000,1723722467547894.000000000,1723722467546869.000000000,0.000799798,0.004862637,0.107330658,1.000000000,0.000811145,0.000811140,0.003401975,-8.284505844,0.518459678
1723722467.608720,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467556726.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.609132,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467566738.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.609139,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467576251.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.609146,,,,,,,,,,,,,,,,,,,0.000359203,-0.001216261,0.000924528,0.000048363,0.000063639,0.026049048,1.000000000,30.542053223,8.284490585,-0.518369317,0.000082434,0.000082433,0.100267462,0.982863426,-0.015499583,0.017030967,-0.182891548,0.000000000,17.000000000,1723722467559327.000000000,1723722467558509.000000000,0.000577459,0.004899676,0.107121132,1.000000000,0.000836891,0.000836890,0.003419874,-8.284490585,0.518369317
1723722467.609154,,,,,,,,,,,,,,,,,,,0.000089895,0.002073145,0.000240564,0.000048389,0.000063663,0.026050700,1.000000000,30.542030334,8.284474373,-0.518331945,0.000086782,0.000086782,0.100425951,0.982863128,-0.015503189,0.017035980,-0.182892680,0.000000000,17.000000000,1723722467571313.000000000,1723722467569523.000000000,0.000563227,0.005051179,0.106954776,1.000000000,0.000860835,0.000860835,0.003436147,-8.284474373,0.518331945
1723722467.609172,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467586773.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.609179,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467596781.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.609185,,,,,,,,,,,,,,,,,,,-0.000764058,-0.001304303,-0.000339970,0.000048417,0.000063677,0.026052311,1.000000000,30.542009354,8.284464836,-0.518219471,0.000091236,0.000091236,0.100580879,0.982862651,-0.015513887,0.017035460,-0.182893798,0.000000000,17.000000000,1723722467582845.000000000,1723722467581038.000000000,0.000669222,0.005295561,0.106443830,1.000000000,0.000883908,0.000883907,0.003451549,-8.284464836,0.518219471
1723722467.609193,,,,,,,,,,,,,,,,,,,0.000245008,0.000443374,-0.000978376,0.000048448,0.000063709,0.026054041,1.000000000,30.541988373,8.284463882,-0.517966568,0.000096303,0.000096303,0.100749135,0.982861161,-0.015511328,0.017035808,-0.182902247,0.000000000,17.000000000,1723722467594347.000000000,1723722467592552.000000000,0.000537731,0.005451158,0.106217310,1.000000000,0.000910332,0.000910326,0.003469453,-8.284463882,0.517966568
1723722467.615076,,,,,,,,,,,,,,,,,,,0.001354458,0.000093129,0.001395898,0.000048487,0.000063754,0.026055820,1.000000000,30.541969299,8.284461975,-0.517710209,0.000101849,0.000101849,0.100924686,0.982861340,-0.015505553,0.017036282,-0.182901278,0.000000000,17.000000000,1723722467605861.000000000,1723722467605068.000000000,0.000417159,0.005318008,0.106120653,1.000000000,0.000938699,0.000938679,0.003488682,-8.284461975,0.517710209
1723722467.618592,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467606310.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.630284,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467617311.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.630295,,,,,,,,,,,,,,,,,,,0.000802275,0.000512819,0.000361022,0.000048517,0.000063797,0.026057530,1.000000000,30.541948318,8.284461975,-0.517404258,0.000107458,0.000107457,0.101094060,0.982860625,-0.015508940,0.017040081,-0.182904586,0.000000000,17.000000000,1723722467617379.000000000,1723722467616583.000000000,0.000370795,0.005420323,0.105912000,1.000000000,0.000965402,0.000965379,0.003506413,-8.284461975,0.517404258
1723722467.639598,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467626315.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.643139,,,,,,,,,,,,,,,,,,,0.000502422,0.001177571,0.001043247,0.000048558,0.000063831,0.026059149,1.000000000,30.541925430,8.284461975,-0.517141819,0.000113068,0.000113068,0.100426145,0.982859850,-0.015510380,0.017044781,-0.182908714,0.000000000,17.000000000,1723722467628960.000000000,1723722467627973.000000000,0.000306117,0.005669917,0.105804875,1.000000000,0.000990302,0.000990300,0.003518268,-8.284461975,0.517141819
1723722467.648094,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467636328.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.648106,,,,,,,,,,,,,,,,,,,-0.000187797,-0.000306409,0.001818085,0.000048598,0.000063876,0.026060831,1.000000000,30.541904449,8.284472466,-0.516730547,0.000119219,0.000119219,0.100595132,0.982860863,-0.015510201,0.017040377,-0.182903334,0.000000000,17.000000000,1723722467640474.000000000,1723722467639612.000000000,0.000485561,0.005931835,0.105763510,1.000000000,0.001017284,0.001017288,0.003535823,-8.284472466,0.516730547
1723722467.651962,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467646346.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.666340,,,,,,,,,,,,,,,,,,,-0.001464247,-0.001582499,0.000811710,0.000048625,0.000063928,0.026062438,1.000000000,30.541881561,8.284482002,-0.516370833,0.000125358,0.000125357,0.100756906,0.982861102,-0.015513922,0.017035140,-0.182901919,0.000000000,17.000000000,1723722467652460.000000000,1723722467650626.000000000,0.000376518,0.006074674,0.105842009,1.000000000,0.001042398,0.001042422,0.003551774,-8.284482002,0.516370833
1723722467.666586,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467656369.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.675560,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467666376.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.675581,,,,,,,,,,,,,,,,,,,0.000333952,-0.001218793,0.001122883,0.000048658,0.000063987,0.026064048,1.000000000,30.541860580,8.284495354,-0.515972853,0.000131854,0.000131854,0.100921422,0.982861936,-0.015506584,0.017026210,-0.182898894,0.000000000,17.000000000,1723722467663978.000000000,1723722467662017.000000000,0.000335418,0.006339837,0.106331393,1.000000000,0.001068205,0.001068210,0.003568070,-8.284495354,0.515972853
1723722467.686789,,,,,,,,,,,,,,,,,,,-0.000531209,-0.000600907,0.000749786,0.000048701,0.000064042,0.026065741,1.000000000,30.541839600,8.284523010,-0.515322268,0.000138956,0.000138956,0.101094216,0.982862473,-0.015504123,0.017023357,-0.182897151,0.000000000,17.000000000,1723722467675468.000000000,1723722467674657.000000000,0.000124994,0.006243509,0.106501393,1.000000000,0.001096127,0.001096132,0.003585819,-8.284523010,0.515322268
1723722467.687108,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467676386.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.697107,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467686896.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.697130,,,,,,,,,,,,,,,,,,,0.001193569,-0.000610799,0.000725220,0.000048726,0.000064075,0.026045458,1.000000000,30.541814804,8.284538269,-0.514885783,0.000146714,0.000146713,0.101275437,0.982861936,-0.015499427,0.017021591,-0.182900384,0.000000000,17.000000000,1723722467687016.000000000,1723722467686172.000000000,-0.000055185,0.006251030,0.106466338,1.000000000,0.001126250,0.001126249,0.003605078,-8.284538269,0.514885783
1723722467.711333,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467696408.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.711898,,,,,,,,,,,,,,,,,,,0.001244961,-0.000833681,0.001086647,0.000048005,0.000063428,0.026046611,1.000000000,30.541788101,8.284527779,-0.514301538,0.000060709,0.000060708,0.101450309,0.982861996,-0.015498269,0.017018650,-0.182900518,0.000000000,17.000000000,1723722467698605.000000000,1723722467697686.000000000,0.000052601,0.006170132,0.106577620,1.000000000,0.000701874,0.000701873,0.003622838,-8.284527779,0.514301538
1723722467.713861,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467706415.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.715892,,,,,,,,,,,,,,,,,,,-0.001067630,0.000295562,0.000210027,0.000048040,0.000063503,0.026048101,1.000000000,30.541763306,8.284513474,-0.514617980,0.000063239,0.000063239,0.100327998,0.982861280,-0.015506594,0.017019514,-0.182903409,0.000000000,17.000000000,1723722467710066.000000000,1723722467709201.000000000,-0.000155252,0.005969815,0.106277965,1.000000000,0.000710873,0.000710868,0.003335082,-8.284513474,0.514617980
1723722467.721527,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467716432.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.742822,,,,,,,,,,,,,,,,,,,0.000438209,0.001498124,0.001295977,0.000048082,0.000063539,0.026049798,1.000000000,30.541738510,8.284499168,-0.514846921,0.000066613,0.000066613,0.099672437,0.982860744,-0.015508476,0.017024437,-0.182905748,0.000000000,17.000000000,1723722467722092.000000000,1723722467720215.000000000,-0.000129207,0.005744006,0.106103569,1.000000000,0.000735420,0.000735414,0.003348911,-8.284499168,0.514846921
1723722467.743177,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467726454.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.747171,,,,,,,,,,,,,,,,,,,0.001432557,0.000392021,-0.000089444,0.000048123,0.000063605,0.026051382,1.000000000,30.541713715,8.284487724,-0.514924943,0.000070047,0.000070047,0.099827252,0.982860744,-0.015506366,0.017019486,-0.182906583,0.000000000,17.000000000,1723722467733521.000000000,1723722467731730.000000000,0.000124141,0.005240022,0.106071748,1.000000000,0.000758451,0.000758433,0.003365159,-8.284487724,0.514924943
1723722467.750099,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467736464.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.756525,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467746479.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.756543,,,,,,,,,,,,,,,,,,,-0.000688563,0.000363395,-0.000321154,0.000048178,0.000063640,0.026053151,1.000000000,30.541690826,8.284467697,-0.515096009,0.000074020,0.000074020,0.099996813,0.982859612,-0.015508397,0.017024564,-0.182911992,0.000000000,17.000000000,1723722467745032.000000000,1723722467743245.000000000,-0.000060859,0.005088764,0.106279865,1.000000000,0.000785259,0.000785210,0.003384362,-8.284467697,0.515096009
1723722467.768149,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467756487.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.768509,,,,,,,,,,,,,,,,,,,0.000195375,-0.000403782,0.001689893,0.000048210,0.000063689,0.026054848,1.000000000,30.541662216,8.284459114,-0.514984012,0.000078069,0.000078068,0.100160427,0.982859671,-0.015510857,0.017026654,-0.182911322,0.000000000,17.000000000,1723722467756586.000000000,1723722467755761.000000000,-0.000509313,0.005101727,0.106552780,1.000000000,0.000810503,0.000810448,0.003402070,-8.284459114,0.514984012
1723722467.776304,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467766492.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.777610,,,,,,,,,,,,,,,,,,,-0.000333815,0.001034975,0.000596047,0.000048239,0.000063740,0.026056450,1.000000000,30.541633606,8.284441948,-0.515032172,0.000082147,0.000082147,0.100317091,0.982859254,-0.015515934,0.017030720,-0.182912558,0.000000000,17.000000000,1723722467768125.000000000,1723722467767275.000000000,-0.000444375,0.005109504,0.106542774,1.000000000,0.000834022,0.000833956,0.003418157,-8.284441948,0.515032172
1723722467.783605,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467776508.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.795424,,,,,,,,,,,,,,,,,,,-0.000104389,0.000082867,0.000597580,0.000048283,0.000063785,0.026058145,1.000000000,30.541604996,8.284435272,-0.514894605,0.000086698,0.000086697,0.100483447,0.982859850,-0.015517351,0.017031340,-0.182909176,0.000000000,17.000000000,1723722467779585.000000000,1723722467778790.000000000,-0.000522166,0.005489714,0.106517263,1.000000000,0.000859956,0.000859890,0.003436054,-8.284435272,0.514894605
1723722467.796026,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467786528.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.798135,,,,,,,,,,,,,,,,,,,0.001500502,0.000250928,-0.000351462,0.000048334,0.000063832,0.026059704,1.000000000,30.541576385,8.284429550,-0.514803588,0.000091169,0.000091169,0.100639239,0.982858956,-0.015518442,0.017030461,-0.182913691,0.000000000,17.000000000,1723722467791103.000000000,1723722467790305.000000000,-0.000547720,0.005727482,0.106675580,1.000000000,0.000883216,0.000883161,0.003451633,-8.284429550,0.514803588
1723722467.806616,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467796533.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.813817,,,,,,,,,,,,,,,,,,,-0.000210680,0.000230650,0.000298321,0.000048366,0.000063904,0.026061293,1.000000000,30.541545868,8.284429550,-0.514659345,0.000095982,0.000095981,0.099976793,0.982858241,-0.015525046,0.017034812,-0.182916775,0.000000000,17.000000000,1723722467803165.000000000,1723722467801319.000000000,-0.000615755,0.005990534,0.106529124,1.000000000,0.000907600,0.000907562,0.003463800,-8.284429550,0.514659345
1723722467.814156,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467806558.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.828290,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467816565.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.828304,,,,,,,,,,,,,,,,,,,0.001052439,0.001203283,0.000346048,0.000048412,0.000063929,0.026063001,1.000000000,30.541517258,8.284438133,-0.514364004,0.000101275,0.000101274,0.100143708,0.982858241,-0.015527162,0.017040996,-0.182916313,0.000000000,17.000000000,1723722467814674.000000000,1723722467812833.000000000,-0.000516850,0.006085183,0.106636226,1.000000000,0.000934017,0.000933984,0.003481525,-8.284438133,0.514364004
1723722467.839740,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467826583.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.839754,,,,,,,,,,,,,,,,,,,-0.001747988,-0.000144986,0.001293241,0.000048462,0.000063946,0.026064785,1.000000000,30.541486740,8.284448624,-0.514065504,0.000107092,0.000107091,0.100318782,0.982859492,-0.015533780,0.017043399,-0.182908997,0.000000000,17.000000000,1723722467826159.000000000,1723722467825349.000000000,-0.000470710,0.006111569,0.106516242,1.000000000,0.000962583,0.000962540,0.003500759,-8.284448624,0.514065504
1723722467.850280,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467836585.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.850305,,,,,,,,,,,,,,,,,,,0.000285666,0.000068718,0.001388512,0.000048515,0.000063997,0.026066456,1.000000000,30.541458130,8.284460068,-0.513729453,0.000112968,0.000112966,0.100487709,0.982860029,-0.015534442,0.017039742,-0.182905838,0.000000000,17.000000000,1723722467837726.000000000,1723722467836739.000000000,-0.000636636,0.006206878,0.106832422,1.000000000,0.000989512,0.000989474,0.003518494,-8.284460068,0.513729453
1723722467.852163,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467846595.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.864268,,,,,,,,,,,,,,,,,,,0.000198828,-0.000653172,0.000459499,0.000048567,0.000064038,0.026068054,1.000000000,30.541429520,8.284470558,-0.513419390,0.000118841,0.000118839,0.100649469,0.982860208,-0.015535711,0.017038586,-0.182904631,0.000000000,17.000000000,1723722467849210.000000000,1723722467848254.000000000,-0.000667005,0.006150757,0.106723420,1.000000000,0.001014597,0.001014570,0.003534614,-8.284470558,0.513419390
1723722467.864563,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467856606.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.868338,,,,,,,,,,,,,,,,,,,0.000355009,-0.000461167,0.001006739,0.000048599,0.000064071,0.026069783,1.000000000,30.541400909,8.284486771,-0.512978613,0.000125343,0.000125341,0.100821234,0.982860684,-0.015539330,0.017036721,-0.182902068,0.000000000,17.000000000,1723722467860782.000000000,1723722467859893.000000000,-0.000674720,0.006222102,0.106802076,1.000000000,0.001042235,0.001042218,0.003552547,-8.284486771,0.512978613
1723722467.870763,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467866120.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.887153,,,,,,,,,,,,,,,,,,,0.001197568,0.000393737,-0.000582658,0.000048621,0.000064113,0.026071388,1.000000000,30.541374207,8.284499168,-0.512584448,0.000131686,0.000131684,0.100982092,0.982860744,-0.015532618,0.017034225,-0.182902694,0.000000000,17.000000000,1723722467872778.000000000,1723722467870907.000000000,-0.000558164,0.006131127,0.106711701,1.000000000,0.001067100,0.001067085,0.003568148,-8.284499168,0.512584448
1723722467.887477,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467876635.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723722467.895309,8.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1723722467886652.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
